Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source	Points 1	Points 2
G	2	+100 kg	13	Judo Union Raiffeisen Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	0	Volksbank Galaxy Judo Tigers	Gabor	Geier	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	0	0	3	0	Multikraft Wels	Kimran	Borchashvili	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raiffeisen Flachgau	Georgii	Zantaraia	1	10	1	0	1	0	1	0	Multikraft Wels	Thomas	Haminger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	1	10	0	0	0	0	3	0	Multikraft Wels	Michael	Winkler	0	0	0	0	1	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	1	0	1	0	0	0	Multikraft Wels	Dominik	Stegmayer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raiffeisen Flachgau	Philipp	Mükisch	0	0	0	0	0	0	3	1	Multikraft Wels	Shamil	Borchashvili	1	10	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	0	0	0	0	0	0	3	0	Multikraft Wels	Krisztian	Toth	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raiffeisen Flachgau	Thomas	Sterner	1	10	1	0	0	0	0	0	Multikraft Wels	Stefan	Riegler	0	0	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	0	0	1	0	Multikraft Wels	Kimran	Borchashvili	1	10	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raiffeisen Flachgau	Georgii	Zantaraia	1	10	1	0	0	0	0	0	Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raiffeisen Flachgau	Alexander	Froschauer	1	10	1	0	1	0	0	0	Multikraft Wels	Michael	Winkler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raiffeisen Flachgau	Steffen	Wagner	0	0	0	0	0	0	2	0	Multikraft Wels	Shamil	Borchashvili	1	7	0	1	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raiffeisen Flachgau	Christian	Pichler	1	10	1	0	0	0	0	0	Multikraft Wels	Dominik	Stegmayer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raiffeisen Flachgau	Thomas	Sterner	1	10	1	1	0	0	0	0	Multikraft Wels	Marcus	Eder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	0	0	0	0	0	0	0	0	Multikraft Wels	Krisztian	Toth	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Union Kirchham	Alexander	Pilz	0	0	0	0	1	0	1	0	UNION Hartkirchen	Philipp	Lindinger	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Union Kirchham	Markus	Beißkammer	0	0	0	0	0	0	1	0	UNION Hartkirchen	Florian	Doppelhammer	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Union Kirchham	Daniel	Plank	1	5	0	0	1	0	3	0	UNION Hartkirchen	Daniel	Hoffmann	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Union Kirchham	Thomas	Angerer	0	0	0	0	0	0	3	0	UNION Hartkirchen	Johannes	Kastinger	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Union Kirchham	Piotr	Kuczera	1	10	0	2	1	0	1	0	UNION Hartkirchen	Florian	Roitner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Union Kirchham	Lukas	Beiskammer	0	0	0	0	0	0	0	0	UNION Hartkirchen	Mathias	Willnauer	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Union Kirchham	Maximilian	Hageneder	1	10	0	2	0	0	0	0	UNION Hartkirchen	Philipp	Weissenbacher	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Union Kirchham	Alexander	Pilz	1	10	1	0	0	0	0	0	UNION Hartkirchen	Philipp	Lindinger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Union Kirchham	Markus	Beißkammer	0	0	0	0	0	0	1	0	UNION Hartkirchen	Florian	Doppelhammer	1	10	1	0	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Union Kirchham	Gerald	Radner	1	10	0	0	0	0	2	0	UNION Hartkirchen	Daniel	Hoffmann	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Union Kirchham	Hans-Peter	Bergthaler	0	0	0	0	0	0	0	0	UNION Hartkirchen	Johannes	Kastinger	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Union Kirchham	Christoph	Hribernik	0	0	0	0	0	0	3	0	UNION Hartkirchen	Florian	Roitner	1	7	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Union Kirchham	Piotr	Kuczera	1	10	1	0	0	0	0	0	UNION Hartkirchen	Mathias	Willnauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Union Kirchham	Maximilian	Hageneder	1	10	1	0	0	0	0	0	UNION Hartkirchen	Philipp	Weissenbacher	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Union Kirchham	Alexander	Pilz	0	0	0	0	1	0	0	0	Swarovski Judo Wattens	Ivo	Pasolli	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Union Kirchham	Markus	Beißkammer	1	10	1	0	0	0	2	0	Swarovski Judo Wattens	Christian	Möllinger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Union Kirchham	Daniel	Plank	1	10	1	0	0	0	0	0	Swarovski Judo Wattens	Florian	Happ	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Union Kirchham	Hans-Peter	Bergthaler	0	0	0	0	0	0	1	0	Swarovski Judo Wattens	Severin	Grassmair	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Union Kirchham	Thomas	Angerer	0	0	0	0	0	0	1	0	Swarovski Judo Wattens	Lehel-Csaba	Imre	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Union Kirchham	Maximilian	Hageneder	1	10	1	0	0	0	0	0	Swarovski Judo Wattens	Dominik	Schweighofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Union Kirchham	Alexander	Schuster	0	0	0	0	0	0	1	0	Swarovski Judo Wattens	Florian	Lindner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Union Kirchham	Alexander	Pilz	0	0	0	0	0	0	0	0	Swarovski Judo Wattens	Ivo	Pasolli	1	10	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Union Kirchham	Markus	Beißkammer	1	5	0	0	1	0	1	0	Swarovski Judo Wattens	Christian	Möllinger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Union Kirchham	Daniel	Plank	1	10	1	0	0	0	2	0	Swarovski Judo Wattens	Florian	Happ	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Union Kirchham	Gerald	Radner	0	0	0	0	0	0	0	0	Swarovski Judo Wattens	Severin	Grassmair	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Union Kirchham	Thomas	Angerer	1	10	1	0	0	0	0	0	Swarovski Judo Wattens	Lehel-Csaba	Imre	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Union Kirchham	Maximilian	Hageneder	1	10	1	0	0	0	0	0	Swarovski Judo Wattens	Dominik	Schweighofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Union Kirchham	Alexander	Schuster	0	0	0	0	0	0	3	0	Swarovski Judo Wattens	Florian	Lindner	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Union Kirchham	Alexander	Pilz	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Valentin	Eder	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Union Kirchham	Markus	Beißkammer	1	10	0	2	0	0	0	0	UJZ Mühlviertel 2	Philip	Smrzka	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Union Kirchham	Daniel	Plank	0	0	0	0	0	0	3	1	UJZ Mühlviertel 2	Christoph	Hofer	1	10	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Union Kirchham	Thomas	Angerer	0	0	0	0	1	0	0	0	UJZ Mühlviertel 2	Norbert	Gattringer	1	10	0	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Union Kirchham	Thomas	Buchegger	0	0	0	0	0	0	0	1	UJZ Mühlviertel 2	Markus	Hintringer	1	10	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Union Kirchham	Maximilian	Hageneder	1	10	0	0	0	0	2	0	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Union Kirchham	Alexander	Schuster	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Thomas	Groiß	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Union Kirchham	Alexander	Pilz	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Valentin	Eder	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Union Kirchham	Markus	Beißkammer	1	10	0	0	0	0	1	0	UJZ Mühlviertel 2	Philip	Smrzka	0	0	0	0	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Union Kirchham	Gerald	Radner	0	0	0	0	0	0	1	0	UJZ Mühlviertel 2	Christoph	Hofer	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Union Kirchham	Daniel	Plank	1	7	0	1	1	0	2	0	UJZ Mühlviertel 2	Norbert	Gattringer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Union Kirchham	Thomas	Angerer	1	10	1	0	0	0	1	0	UJZ Mühlviertel 2	Markus	Hintringer	0	0	0	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Union Kirchham	Maximilian	Hageneder	1	10	1	0	0	0	2	0	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Union Kirchham	Alexander	Schuster	0	0	0	0	0	0	1	0	UJZ Mühlviertel 2	Thomas	Groiß	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	1	0	3	0	SU Noricum Raiffeisenbank Leibnitz Judo	Bernard	Azinovic	1	10	1	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 1	Tobias	Weixelbaumer	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	David	Pulkrabek	0	0	0	0	1	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 1	Christoph	Hofer	1	7	0	1	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	1	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 1	Martin	Reiter	0	0	0	0	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	1	7	0	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 1	Toma	Nikiforov	1	10	1	0	1	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 1	Klaus	Gerzer	1	10	1	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	0	0	3	0	SU Noricum Raiffeisenbank Leibnitz Judo	Bernard	Azinovic	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	David	Pulkrabek	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	UJZ Mühlviertel 1	Driton	Shala	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Thomas	Ackerl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 1	Rainer	Binder	1	5	0	0	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 1	Toma	Nikiforov	1	10	1	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 1	Klaus	Gerzer	0	0	0	0	1	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Martin	Bertagnoli	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 2	Ramzan	Isaev	0	0	0	0	0	0	0	0	SV Gallneukirchen	Valentin	Leonfellner	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	0	2	0	0	0	0	SV Gallneukirchen	Florian	Schlader	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 2	Christoph	Hofer	1	10	1	0	0	0	0	0	SV Gallneukirchen	Günter	Klambauer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 2	Martin	Schlögl	1	10	1	0	0	0	2	0	SV Gallneukirchen	Harald	Inreiter	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 2	Rainer	Binder	1	10	1	0	0	0	1	0	SV Gallneukirchen	Ralf	Albrecht	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	2	0	SV Gallneukirchen	Martin	Mairhofer	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	0	0	1	1	SV Gallneukirchen	Martin	Nagler	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 2	Ramzan	Isaev	1	10	1	0	1	0	1	0	SV Gallneukirchen	Valentin	Leonfellner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	0	0	0	0	0	SV Gallneukirchen	Florian	Schlader	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	UJZ Mühlviertel 2	Driton	Shala	1	10	1	0	0	0	0	0	SV Gallneukirchen	Paul	Schmiderer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 2	Martin	Reiter	1	10	0	2	0	0	0	0	SV Gallneukirchen	Harald	Inreiter	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 2	Rainer	Binder	1	10	1	0	0	0	0	0	SV Gallneukirchen	Marco	Inreiter	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	0	0	3	0	SV Gallneukirchen	Martin	Mairhofer	1	10	1	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 2	Peter	Pfistermüller	1	10	1	0	0	0	2	0	SV Gallneukirchen	Martin	Nagler	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 2	Valentin	Eder	1	10	1	0	0	0	0	0	Swarovski Judo Wattens	Lukas	Petrischor	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	1	1	0	0	0	Swarovski Judo Wattens	Daniel	Schennach	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 2	Christoph	Hofer	1	10	1	0	1	0	0	0	Swarovski Judo Wattens	Maximilian	Knapp	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 2	Norbert	Gattringer	1	10	1	1	0	0	0	0	Swarovski Judo Wattens	Dominik	Schweighofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 2	Rene	Schaubmayr	1	1	0	0	0	0	2	0	Swarovski Judo Wattens	Lehel-Csaba	Imre	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	0	0	Swarovski Judo Wattens	Tentore	Masmanidis	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	0	0	2	0	Swarovski Judo Wattens	Florian	Lindner	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 2	Ramzan	Isaev	1	10	1	0	1	0	0	0	Swarovski Judo Wattens	Lukas	Petrischor	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	0	1	0	0	0	Swarovski Judo Wattens	Daniel	Schennach	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
